User,Tweet,Info,Golden trust,Majority trust
2,Mucho Barça y femenino. Como me gusta aprender cosas nuevas. Moltes gràcies.🤩 Entrevista a Jordi Mestre.👉🏻 https://t.co/BM1nBcf9wM https://t.co/MaLoOhoSGZ,Positivo,0.8888888888888888,0.6479400749063671
2,"@Univ_Deportivo @El_Universal_Mx Yo nomás veo q rompe y rompe records y aun así los medios “serios”, solo se la maman a Messi y al Barça, por que será??? 🤔🤔🤔🤑🤔",Negativo,0.8888888888888888,0.6479400749063671
2,@antimadridiota @_Moroncito_ Solo te falta decir que el Barça mereció ganar la Champions 😂,Positivo,0.8888888888888888,0.6479400749063671
2,"2.- Correspondencia de un náufrago. Jugamos todos o no juega nadie, por @ibenedettip / 3.- Las conmociones cerebrales en el fútbol, por @iLoles / 4.- Grandes maestros: Laureano Ruiz, el abuelo del Barça, por @martiperarnau https://t.co/i7rqS0ltsK",Neutro,0.8888888888888888,0.6479400749063671
2,"EN VIVO: ""En la Barca de Pedro"", por la #933FM, sintonizarlo todos los miércoles de 11:00am a… https://t.co/1Qfmjbxm52",Neutro,0.8888888888888888,0.6479400749063671
2,Barça y Espanyol luchan por adelantarse en el palmarés de la Supercopa de Catalunya https://t.co/6cdgsOlx8k,Neutro,0.8888888888888888,0.6479400749063671
2,LO QUIERE FUERA https://t.co/AnRgAgianZ,Neutro,0.8888888888888888,0.6479400749063671
2,"@darf_14 Ahora hay una campaña por defender a André de como si fuera el mismo Xavi. ¡Por favor! Que se largue. No es un jugador para el Barça. Eventualmente anotará, o le dará una asistencia a Messi. Pero seguro hay algo mejor por la mitad de lo que él costó, o echar mano de la Masía.",Negativo,0.8888888888888888,0.6479400749063671
2,"@ociregul @scastle1977 A mí no me da vergüenza que sea del Atleti, me da vergüenza ajena él... Pobre diablo",Negativo,0.8888888888888888,0.6479400749063671
2,"@SC_ESPN El partidazo que se mandó contra el Barça, y que casi clava ese gol de tiro libre y que Valdez le sacó",Positivo,0.8888888888888888,0.6479400749063671
2,Roban en la tienda oficial del @Atleti en el Metropolitano https://t.co/iwPXPA39LP vía @hoyextremadura,Neutro,0.8888888888888888,0.6479400749063671
2,( Atletico_md ) La brutal exhibición de Koke en el rondo del entrenamiento https://t.co/16wKDiElVd #Atleti,Positivo,0.8888888888888888,0.6479400749063671
2,"Se le viene Real Madrid, Barça o Bayern Munich y el tipo ya está sacando su paraguas de una vez..  Sabe mi tipo. https://t.co/7455Y4YA7d",Neutro,0.8888888888888888,0.6479400749063671
2,"¡¡Le robaron al @Atleti!!

Se metieron a una tienda del @Metropolitano como si fuera película de acción 😱
https://t.co/oyx5r0Fq4S",Negativo,0.8888888888888888,0.6479400749063671
2,@FCBarcelona El mejor del mundo👌😎,Positivo,0.8888888888888888,0.6479400749063671
2,@FutSinC Eso parece el barca ya,Neutro,0.8888888888888888,0.6479400749063671
2,"@alexcruzrod @johnhahumada @LuisOmarTapia Otro Madridista , a ver , en el Bayern hizo lo que no pudo Ancceloti , en el Barca ganó todo , y en el Citi con su mejor liga de la historia . Si solo fuera cuestión de dinero Emery habría eliminado al Madrid .",Neutro,0.8888888888888888,0.6479400749063671
2,@NostradamusFCB @janescorrea @Cerdido_ A este Dios de este competicion quitas sus actuaciones contra el Bayern en el Bernabeu (2 goles en fdj y contra el Atleti 1 en fdj) y ves que en su carrera solo determino contra el Wolfsburg..,Negativo,0.8888888888888888,0.6479400749063671
2,"Los cuartos de final de esta champions van a estar bellos, tengo 4 opcionados al título Barça, Madrid, Bayern y City, pero ojo con Tottenham y Liverpool",Neutro,0.8888888888888888,0.6479400749063671
2,#Atleti #colchonero Estrellan un coche en la tienda del Wanda y la desvalijan https://t.co/e0j3jNEMAu,Neutro,0.8888888888888888,0.6479400749063671
2,"Hace 17 años, Messi por primera vez se puso la del Barça https://t.co/ZjI27VAsm5 24/7 #Noticias #SLP https://t.co/NrpWwuB2By",Positivo,0.8888888888888888,0.6479400749063671
2,"@SeleccionArg 
#JavierMascherano sobre #Messi en @Sportia:
""Es el jugador más cerca de la excelencia ha estado en este deporte""
@TyCSports https://t.co/MqUNMaE6xJ",Positivo,0.8888888888888888,0.6479400749063671
2,"@garcijarvar y @scastle1977 no os da un poco de vergüenza que este señor sea del Atleti? a mi me pasa lo mismo con Roncero, periodistas... https://t.co/g94C4ofMXa",Negativo,0.8888888888888888,0.6479400749063671
2,@davogarsa @gabrielviveros les contaras algún día a tus nietos que viviste la era de este fenómeno! #messi https://t.co/dMNTIeu0DI,Positivo,0.8888888888888888,0.6479400749063671
2,@santicanizares O siempre que cada jugador del Barça no tape los nuevos huecos de la barrera que dejen los jugadores del Atlético no?,Neutro,0.8888888888888888,0.6479400749063671
2,"Qué maravilla que este chico tocado por Dios, juegue en el Barça! Toda la historia que ha hecho Leo y toda la que le falta! EL MEJOR DE LA HISTORIA! https://t.co/WwnQZBVNvX",Positivo,0.8888888888888888,0.6479400749063671
2,Las redes estallan contra @DaniAlvesD2 por una frase sobre el @PSG_inside https://t.co/m6xizliuy8 #FCBLive #FCB #Barca #UCL https://t.co/eKbSnNwnrr,Neutro,0.8888888888888888,0.6479400749063671
2,@Futbolman10 Leí en un portal BR que había paso reconocimiento médico si es problema  de dinero el Barça y sus errores negociando es algo lógico que Gremio te vaya a pedir parte del pago ahora para amarrar su negocio dejar tirado a un jugador que a dicho abiertamente que quiere ir al Barça,Neutro,0.8888888888888888,0.6479400749063671
2,@putotrolaso @swivelFCB @LluisMascaro @sport Porqee el Barça regaló la liga en Septiembre y pudisteis gestionar la ventaja sin agobios XD,Neutro,0.8888888888888888,0.6479400749063671
2,"🏠 PSG: ⚽️
✈️ PSG: ⚽️⚽️
🏠 BVB: ⚽️
✈️ Apoel: ⚽️⚽️
✈️ Spurs: ⚽️
🏠 Spurs: ⚽️
✈️ BVB: ⚽️⚽️
🏠 Apoel: ⚽️⚽️
🏆 Juve: ⚽️⚽️
✈️ Atleti: ❌
🏠 Atleti: ⚽️⚽️⚽️
🏠 Bayern: ⚽️⚽️⚽️
✈️ Bayern: ⚽️⚽️ https://t.co/7hwegYqdj5",Neutro,0.8888888888888888,0.6479400749063671
2,@bezares24 Y cada vez que preguntaba el Barça por Marquinhos pedían 70 kilos!! Que poca vergüenza 😂😂😂😂,Negativo,0.8888888888888888,0.6479400749063671
2,"@partidazocope @RodrigoFaez Y el Puta Barça, puta Cataluña o Messi subnormal que ?
Eso si se puede cantar no ????
A la mierda coño !!!!!",Negativo,0.8888888888888888,0.6479400749063671
2,"@HectorBellerin no estaría a gusto en el @Arsenal. ¿Oportunidad para el @FCBarcelona?
https://t.co/pcDVJxY1tP https://t.co/RNnky7QwRZ",Neutro,0.8888888888888888,0.6479400749063671
2,@bet365_es Un Madrid vs Barça pero este año los dos equipos que tienen mejor pinta son Manchester City y Barça,Neutro,0.8888888888888888,0.6479400749063671
2,"@ElGolazoDeGol Que os pasa?, el Madrid no tuvo ningun merito o que ? ,,,que hace un fanático del barça valorando el partido ? , pandilla de culés todos ...",Negativo,0.8888888888888888,0.6479400749063671
2,"M. Bartra debió quedarse en el Barcelona, una promesa junto a Piqué en la defensa, si bien es cierto la defensa del Barcelona anda muy bien, él se jugaba todo en cada partido. @MarcBartra @FCBarcelona @FCBarcelona_es es una pena que esté de equipo en equipo, ahora en el Betis😐",Negativo,0.8888888888888888,0.6479400749063671
2,"@CristoS092 Lo bueno es q fue expulsado, ese ejemplo a tus chavales les vendra bien. Accion-reaccion. Que no vean partidos del Barça, q con Luis Suarez no ocurre lo mismo.",Neutro,0.8888888888888888,0.6479400749063671
2,"@NatachaPena Siempre se ha manejado como un técnico de media tabla y un poquito más, le quedan grande los equipos élites. Y que decir del PSG, vaya papelon, 400 millones para ser equipo candidato y quedarse en unos 4tos de final. Ay Neyyyyy pa que te fuiste del barça. 🤦🏻‍♂️",Negativo,0.8888888888888888,0.6479400749063671
2,@mauriciopedroza el travesti cuando juega contra el Barça se arruga y Messi lo deja de rodillas,Negativo,0.8888888888888888,0.6479400749063671
2,"@ferpulpillo Tal vez estos equipos habrían podido ponerles en apuros de otra forma, por su juego, pero Madrid o Barça les han petrificado por su presencia. Este PSG ha competido bien ante equipos como Chelsea. Ante el Madrid el miedo en el centro del campo era visible, nadie arriesgaba",Neutro,0.8888888888888888,0.6479400749063671
2,@LeoKawsar10 @SPN_Football Barca,Neutro,0.8888888888888888,0.6479400749063671
2,"Desde la llegada de Nasser Al-Khelaifi al PSG 🇨🇵 ha gastado US$ 1.156 millones 💸 todo para ganar champions 🏆
No pasó 4tos.

13/14 vs Barca ❌
14/15 vs Chelsea ❌
15/16 vs Man City ❌
16/17 vs Barca ❌
17/18 vs R. Madrid ❌

#Fail https://t.co/ZzMuNNs6tW",Neutro,0.8888888888888888,0.6479400749063671
2,@_SentimentCule Lamentable.Debemos estar orgullosos de nuestro barca que suda la camiseta toda la temporada en todas las competiciones.Grandes.,Positivo,0.8888888888888888,0.6479400749063671
2,@DjMaRiiO_90 Que como no ganen la champions se van a la mierda por payasos.@Atleti el mejor equipo del mundo. Puto @realmadrid,Negativo,0.8888888888888888,0.6479400749063671
2,@Footy_Jokes anyone in a match against barca,Neutro,0.8888888888888888,0.6479400749063671
2,A ver si encontráis algún tweet así a favor del Barça y me calláis la boca cuando digo que este señor es un puto cáncer para el fútbol y un trozo de mierda https://t.co/Vsf6aV5Dqz,Negativo,0.8888888888888888,0.6479400749063671
2,"@AngelVikingo @dircomPedro Y tu que te llamas angelvikingo siendo del Barça, eso sí que es raro 😂😂😂😂😂.",Neutro,0.8888888888888888,0.6479400749063671
2,"@AndresBlanco73 Una vez más, pero Zidane lo prefiere, no confía en el que anotó el gol que decidió la décima, en el que dejó a Bartra detenido en el tiempo para darle otra Copa del Rey al Madrid ante el Barça, en el que le dio el pase a la final de Milan con el único gol ante el Man City",Neutro,0.8888888888888888,0.6479400749063671
2,@rafapuente_espn si se encuentra al Barça hasta ahí llega... saludos rafa,Neutro,0.8888888888888888,0.6479400749063671
2,Este equipo esta imparable!!,Positivo,0.8888888888888888,0.6479400749063671
2,"Please RT!! #barcelona #fcbarcelona #Barca #fcb    Márquez: ?Viendo el vestuario del Barça, lo entiendes.. https://t.co/nxblwP9y94 https://t.co/jBANSszGa1",Neutro,0.8888888888888888,0.6479400749063671
2,Please RT!! #atleti #atletico #ATM  Atlético de Madrid - Lokomotiv Moscú: Horario y dónde ver el partido. https://t.co/dKeC8zOBYW https://t.co/v1UlHUmuaG,Neutro,0.8888888888888888,0.6479400749063671
2,Barça. https://t.co/gODgMhub9A,Neutro,0.8888888888888888,0.6479400749063671
2,@jotajordi13 Si..pero la liga y la copa os comeis un mojon como una catedral y cuando os coja el barça...set en blanco😂😂😂😂😂,Negativo,0.8888888888888888,0.6479400749063671
2,"@ruben4roses_atm @imaetxega Que Robin ni que niño muerto, si nosotros no decimos nada. Sois vosotros y vuestra obsesión por el Madrid para variar. Ya se que te fijas en theo o vini jajaja solo haceis eso,  mirarnos sin parar. Este año no se , pero los dos anterirores gasto mas el atleti en fichajes",Negativo,0.8888888888888888,0.6479400749063671
2,@nacholopez79 @Futbol_Flchaje @Futbool_Cracks Messi sabe que sin el barca no es nadie. No tuvo ni tendra cojones de dejar el barca y demostrar algo en otro equipo.,Negativo,0.8888888888888888,0.6479400749063671
2,"Me sorprende la absurdez del fanatismo que hay en el mundo del fútbol. Es ver a Tomás Roncero llorar por gilipolleces, chillar cuando su querido Cristiano hace gilipolleces o cuando el Barça pierde (pocas veces se ha visto eso) y me entran ganas de ver aún menos el fútbol xd.",Negativo,0.8888888888888888,0.6479400749063671
2,@SEUR @LNFS89 Si jugaras en el cielo moriría por verte! #ForçaBarça,Positivo,0.8888888888888888,0.6479400749063671
2,@Mirkovotava2 @Atleti Yo no me abono,Neutro,0.8888888888888888,0.6479400749063671
2,"@juliup7 Really ? El Espanyol nos ganó. 🙄🙄
Este año lo veo apretado, el City, Bayern, Barca, Tottenham nos hizo canto ya una vez. Hay equipos fuertes en vdd. Lo veo difícil ojalá y me equivoque",Neutro,0.8888888888888888,0.6479400749063671
2,@Chrisanuvis @FCBarcelona_es @FCBarcelona Tienes razón.👍,Positivo,0.8888888888888888,0.6479400749063671
2,La 'rajada' de un ex objetivo del Barça sobre Emery y el jeque https://t.co/wBKn3UVrFd  #fcb #fcblive #barca https://t.co/CxEQh0CzEA,Negativo,0.8888888888888888,0.6479400749063671
2,"@Atletico1012 @TheRealGansuuss En dias como hoy te das cuenta porque el R. Madrid es el Rey de Europa, mientras que el Atleti y su afición no pasa de ser un equipo mediocre y segundón.",Negativo,0.8888888888888888,0.6479400749063671
2,"Hace 17 años, #Messi inició su camino con el @FCBarcelona
https://t.co/9TSP6Esn49 https://t.co/yOGOjncYXV",Positivo,0.8888888888888888,0.6479400749063671
2,"@jmdelalamo No me gusta el futbol, y el Barça tampoco. Pero pregunto: porque son todo hombres? No debería de haber equipos 50/50? Espera...y los LGTB? ...25/25/25/25? Espera....y animales? Vamos, no se...",Negativo,0.8888888888888888,0.6479400749063671
2,"Neymar se fue al PSG en busca de “títulos”, sin valorar grandeza del Barça y de su afición. Faltó al respeto y jugó con las ilusiones de la gente y ahora, 6 meses después de su marcha, está en el lugar que merece. El tiempo siempre pone a cada uno en su lugar💰 https://t.co/teeLdFcMat",Negativo,0.8888888888888888,0.6479400749063671
2,"@ALEX15vs @FCBarcelona_es @FCBarcelona Que noooo, así nos saca unas risas 😅😅😅",Positivo,0.8888888888888888,0.6479400749063671
2,"@SantiagoSty Creo q  ustedes son del Madrid y quieren sacarse en clavo de esta temporada Jajajajaja ,total siempre postean cosas de ese equipo a favor y en contra del barca chupalo.",Negativo,0.8888888888888888,0.6479400749063671
2,@MrPortadas Imagínate los que escribe Pedrerol cuando el Barça de folla al Madrid en la razón...,Negativo,0.8888888888888888,0.6479400749063671
2,"El Barça eliminó al PSG remontando un (4-0, nunca visto en la historia) por el árbitro. El Madrid elimina al PSG por la mística, el ADN y su orgullo. Los mismos que han ganado por 1gol en el 93 y otra a penaltis. 
Griezzman falló el penalti y Vidal el suyo por el ADN blanco 😂😂",Neutro,0.8888888888888888,0.6479400749063671
2,"@GallardoX13 @TOTWprediccion Te repito, después de ganar al atleti y quitarles el invicto a la semana siguente no sacamos IF, lo mismo ha pasado con el madrid y con el barça",Neutro,0.8888888888888888,0.6479400749063671
2,@jorgeshrug Me has visto alguna vez celebrando la realmadrididación extrema que está experimentando el Barça desde la llegada del puto mafias Rosell y su numero dos Nobita?,Negativo,0.8888888888888888,0.6479400749063671
2,"#BolitaPorfavorINFORMA: 📻💻⚽ 
Futbol Internacional (Messi)

Hoy se cumplen 17 años del debut de Lionel #Messi con el equipo juvenil del @FCBarcelona 

Ahora es el máximo goleador en la historia del club. https://t.co/uYkSiz81Bk",Positivo,0.8888888888888888,0.6479400749063671
2,"@Juezcentral @Kauslu_ No pusieron los 5 al barca
AH NO PARAA",Neutro,0.8888888888888888,0.6479400749063671
2,¡Me voy a ver un partidazo! ¡Participa ahora con #FútbolVipAppMiVodafone y gana 2 entradas VIP para el derbi entre el Real Madrid y el Atleti!  https://t.co/2kfjgOQz6J,Positivo,0.8888888888888888,0.6479400749063671
2,Iniesta inicia su plan en la Ciutat Esportiva para llegar al Barça-Chelsea @mundodeportivo https://t.co/KtYJpjFTIM,Neutro,0.8888888888888888,0.6479400749063671
2,"@IPradio Acaba de perder con Argentinos, empató con Alianza Lima pero podría ser CAMPEÓN Y SUPERAR AL BARCA, LA JUVE Y EL MAN U. Todo muy tranquilo.",Positivo,0.8888888888888888,0.6479400749063671
2,@1899barsa Si pero el Madrid con Benzemalo y con el equipo B es capaz de tumbar a cualquier club de Europa simplemente por el miedo que los rivales le tienen y por el fútbol a la contra que hace sin embargo el barça se piensa demasiado las jugadas y eso a veces no sirve,Negativo,0.8888888888888888,0.6479400749063671
2,@Eribert42354852 El Barca aparte de ganar eso ha dominado el fútbol. Nunca en la historia se había visto el fútbol que se jugo con Pep Guardiola.,Positivo,0.8888888888888888,0.6479400749063671
2,El técnico de la Premier al que no le halaga sonar para el Barça #20m https://t.co/xmuVGPRzar,Neutro,0.8888888888888888,0.6479400749063671
2,@LuisOmarTapia Se le salió la barcelonitis al madridista omar tapia. Lastima se le tenia mucho respeto. Un madridista más que solo ataca todo lo que tenga que ver con el presente o pasado del Barça .,Negativo,0.8888888888888888,0.6479400749063671
2,"@wahou_wahou64 @jg_dominguez Soy más de motos... pero si, del barça. Usted camina mucho por mis tierras? Hoy me he cruzado con 17 críos en pocos minutos. Sólo una se expresaba en catalán, de verdad cree que está en peligro el castellano con la inmersión?",Neutro,0.8888888888888888,0.6479400749063671
2,"@FOXSportsArg Disculpen ... pero esto se ve que es bien rioplatense, por no decir argentino ... Boca 30 % ? Con todo el respeto que me merece Boca, estan 3 goles abajo de la Juve ... y no quiero pensar cuantos abajo del Barca y el City !!!",Negativo,0.8888888888888888,0.6479400749063671
2,Un inglés en el Barça 29 años después de Gary Lineker https://t.co/p2iL1pIKbM https://t.co/ARuCnGSVRo,Neutro,0.8888888888888888,0.6479400749063671
2,"Víctor Claver, gustándose: El ala-pívot del Barça Lassa encuentra el camino libre hacia el aro y machaca plásticamente a una mano https://t.co/UCojKnj0qR",Neutro,0.8888888888888888,0.6479400749063671
2,"¡TREMENDO! 🙌 La brutal exhibición de Koke en el rondo del entrenamiento. 💥⚽
#Atleti #UEL ➡️ https://t.co/QXtAAzb9Px https://t.co/971sGBX6GJ",Positivo,0.8888888888888888,0.6479400749063671
2,@memescastilla @AsturianMemes ¿por qué @Espball va en una barca y en mitad del mar?,Neutro,0.8888888888888888,0.6479400749063671
2,"@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona Pobre Catalán!! Eres uno de esos del lazo Amarillo.
Qué tanto odian a España y al Rey.",Negativo,0.8888888888888888,0.6479400749063671
2,@ALEX15vs @FCBarcelona_es @FCBarcelona Pero que te crees? Xk os sorprende lo de este tipo? Q te crees q es george clooney? Es 1 paleto de mierda d sevilla...,Negativo,0.8888888888888888,0.6479400749063671
2,@Blogcelonista Entonces Arthur ya esta prácticamente cerrado porque se corre el rumor que no llegaron a ningún acuerdo y se regresan a Brazil hablan de negociaciones rotas y que van a negociar con algún otro club para mi es extraño ya que el propio jugador a hablado abiertamente del Barça,Neutro,0.8888888888888888,0.6479400749063671
2,Abrirán otra vez la taquilla para las entradas del Barça vs Chelsea?@FCBarcelona_es  😭,Negativo,0.8888888888888888,0.6479400749063671
2,@eSports_Barca @LitLegend_77,Neutro,0.8888888888888888,0.6479400749063671
2,@FOXSoccer @TeamMessi @FCBarcelona Fox our barca cock suckers,Neutro,0.8888888888888888,0.6479400749063671
2,"🚫 'No me representan'

🇵🇹 ""No estuvo acertado, eso es cierto. Como no lo ha estado casi nunca en el año y medio que lleva en ‘Can Barça’""

✍️ Sobre @aftgomes, por @SergioMerino8

🔗https://t.co/MLOFZiiIUn https://t.co/7hcMpSfCeo",Neutro,0.8888888888888888,0.6479400749063671
2,@GiuStyleHD Siento que va hacer el caballo negro creo que puede llegar hasta las semis. Saludos,Neutro,0.8888888888888888,0.6479400749063671
