User,id_str,Tweet,Info,Golden trust,Majority trust
1,"9,71413154734494E+017","@APUESTASMLS @gran_culon @Zona_Blaugrana Entonces..esto,es por el Barça..no esta hablando del Alibaba Bernabéu..no? Aunque ponga Madrid..esta hablando del FCB!?🤔
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂jajajajaja jajajajaja https://t.co/YOSyKSI28g",Felicidad,0.8888888888888888,0.533083645443196
1,"9,71412929085141E+017",@sport Y el barca que haria sin Messi????? Ni rotaciones le pueden dar.,NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412899540427E+017",Me ha gustado un vídeo de @YouTube (https://t.co/uwZhvI4GtG - EL DIRECTO EN EL QUE DjMaRiiO USÓ LA CAMISETA DEL BARÇA).,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71412882440315E+017",@cofitin El Atleti? O Emery?. Los primeros esperando que tiren a puerta. El segundo estara sin equipo. O en el Almeria o Lorca.,Cólera,0.8888888888888888,0.533083645443196
1,"9,71412872877224E+017",@skooldaze_ entonces por qué lo llamas realmadridización? si como tú mismo reconoces es algo que el barca ha hecho igual históricamente,Sorpresa,0.8888888888888888,0.533083645443196
1,"9,71412870444585E+017","@abc_es Eso ha sido obra del Dúo que dirige al @atleti, al ver el fracaso en las ventas de las camisetas con el logo",Cólera,0.8888888888888888,0.533083645443196
1,"9,71412835552121E+017","⚽ El valler César Ferrando és el nou entrenador de @cfnucia. Anteriorment ha entrenat a @Atleti @AlbaceteBPSAD @Academia_VCF @GandiaCF i, com no, @UETavernes. Competirà contra altre ilustre valler que ocupa la banqueta del @SillaCF: Ximo Enguix. #ValldignaEsports https://t.co/AwmNQwDYuT",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412834616832E+017","EL DOMINGO VIAJAMOS para ver a nuestro @Atleti 

Salimos a las 12, ¿te quieres venir?

Cuenca -&gt; Madrid y plaza en el @Metropolitano 

¡Escríbenos hoy o mañana para apuntarte!

Mañana también vamos pero... ¡EL AUTOBÚS YA ESTÁ LLENO!

#AtletiLokomotiv",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412796159148E+017","@LuisOmarTapia @IkerCasillas @ChampionsLeague el casillas que siempre salía goleado por el Barça, de eso no te acuerdas pinche canoso",Cólera,0.8888888888888888,0.533083645443196
1,"9,71412729041912E+017","@Seezzzy et KDB a dit ""Faites la meme contre le Barca"" mdrr",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412680555758E+017",@pblmrcn Jajajaja y eso que soy del Barça... pero 👌🏼,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71412542403875E+017",MERCADO | Los tres jugadores del Barça que Mourinho pretende fichar en verano - https://t.co/neJanOZYMP https://t.co/KPZGQT2pAu,NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412474451939E+017","¡OFICIAL!

#Juan #Cazares 🇪🇨 renueva con el #Atlético #Mineiro 🇧🇷 #FichajesYa 👁‍🗨

Mira la noticia completa aquí 👇
https://t.co/cGOGXtfchD",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412461285933E+017","La ""rajada"" de un ex objetivo del Barça sobre Emery y el jeque https://t.co/nd6aEvKL0N",Cólera,0.8888888888888888,0.533083645443196
1,"9,71412457737437E+017","@LuisOmarTapia Y con él barca gano lo que quiso papi, salió del closet un madridista frustrado y anciano.",Cólera,0.8888888888888888,0.533083645443196
1,"9,714123974697E+017","@jorgeshrug El barça siempre ha fichado caro y batido records (Maradona, Ronaldo etc) esto es normal cuando hay que revolucionar una plantilla. Lo que yo critico es haber destrozado la cantera y los Digne por 20, Gomes por 50 etc.",Tristeza,0.8888888888888888,0.533083645443196
1,"9,71412251616924E+017","@AS_Manolete Usted habla de City, Barça, Juve o Tottenham que todavía no han conseguido su pase, y su soberbia considera que van a pasar los 4, que osado, usted es anti-madridista y eso es una enfermedad.",Cólera,0.8888888888888888,0.533083645443196
1,"9,71412178128556E+017",@AndresValenzGT jajaja cabal yo le voy al barça y juegan hasta la otra semana,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71412143164797E+017","No soy Madridista, le voy al Barça (ojo y no es que soy el maaaas futbolero), pero entre meses de análisis y mi trabajo nuevo (que tiene una sección heavy de deportes) llegué a la conclusión (muy a mi pesar) de que si, Cristiano Ronaldo es el mejor jugador del mundo.",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412108968677E+017","@memedeportes Para que eso se cumpla, tiene que jugar en el Barça primero",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412095282696E+017","@sport Es en serio esto?  Hay que analizar un partido del Barsa sin Messi y uno del Madrid sin Cristiano,  el Madrid seguro funciona, el Barca se estanca.",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71412044942598E+017","@ElGolazoDeGol @David74Sanchez @rodrigo_marciel @JaimeRodrigC Resulta que el partido lo perdió el PSG por la ausencia de Neymar,!!, si jugó en el partido devida y el Madrid ganó 3-1 ,...a no ser que no fue Neymar fue su hermana la que jugó...manda huevos , programa apesta antimadridimo !
...Dejar de falsedades y hablar del Barça y messi 👎",Sorpresa,0.8888888888888888,0.533083645443196
1,"9,71411953297101E+017",Mucho Barça y femenino. Como me gusta aprender cosas nuevas. Moltes gràcies.🤩 Entrevista a Jordi Mestre.👉🏻 https://t.co/BM1nBcf9wM https://t.co/MaLoOhoSGZ,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71411876524577E+017","@Univ_Deportivo @El_Universal_Mx Yo nomás veo q rompe y rompe records y aun así los medios “serios”, solo se la maman a Messi y al Barça, por que será??? 🤔🤔🤔🤑🤔",Sorpresa,0.8888888888888888,0.533083645443196
1,"9,71411693598278E+017",@antimadridiota @_Moroncito_ Solo te falta decir que el Barça mereció ganar la Champions 😂,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71411688573538E+017","2.- Correspondencia de un náufrago. Jugamos todos o no juega nadie, por @ibenedettip / 3.- Las conmociones cerebrales en el fútbol, por @iLoles / 4.- Grandes maestros: Laureano Ruiz, el abuelo del Barça, por @martiperarnau https://t.co/i7rqS0ltsK",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411587201368E+017","EN VIVO: ""En la Barca de Pedro"", por la #933FM, sintonizarlo todos los miércoles de 11:00am a… https://t.co/1Qfmjbxm52",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411473120616E+017",Barça y Espanyol luchan por adelantarse en el palmarés de la Supercopa de Catalunya https://t.co/6cdgsOlx8k,NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411404015141E+017",LO QUIERE FUERA https://t.co/AnRgAgianZ,NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411360960533E+017","@darf_14 Ahora hay una campaña por defender a André de como si fuera el mismo Xavi. ¡Por favor! Que se largue. No es un jugador para el Barça. Eventualmente anotará, o le dará una asistencia a Messi. Pero seguro hay algo mejor por la mitad de lo que él costó, o echar mano de la Masía.",Cólera,0.8888888888888888,0.533083645443196
1,"9,71411312235467E+017","@ociregul @scastle1977 A mí no me da vergüenza que sea del Atleti, me da vergüenza ajena él... Pobre diablo",Cólera,0.8888888888888888,0.533083645443196
1,"9,71411302395662E+017","@SC_ESPN El partidazo que se mandó contra el Barça, y que casi clava ese gol de tiro libre y que Valdez le sacó",Felicidad,0.8888888888888888,0.533083645443196
1,"9,71411213862277E+017",Roban en la tienda oficial del @Atleti en el Metropolitano https://t.co/iwPXPA39LP vía @hoyextremadura,NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71413377066119E+017","@elpezdeciudad Claro, no es jugador del Barça. Lo que hizo en Valencia y por lo que lo trajeron no lo puede mostrar porque no es su estilo y no se adaptó. Quizá en otro equipo como la Juventus se adapte. Lo defienden por ser del club, pero preferiría ver a Denis jugando en su lugar",NoEmocion,0.8888888888888888,0.6566791510611736
1,"9,71411213392531E+017",( Atletico_md ) La brutal exhibición de Koke en el rondo del entrenamiento https://t.co/16wKDiElVd #Atleti,Felicidad,0.8888888888888888,0.533083645443196
2,"9,71413254458298E+017",@Todo_atleti mas vale que lo haga en los partidos que es donde vale,NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71413169506832E+017","Desde la dirección hasta los actores el vídeo de The less i know the better está hecho por catalanes. Visca Barça, joder.",Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71413154734494E+017","@APUESTASMLS @gran_culon @Zona_Blaugrana Entonces..esto,es por el Barça..no esta hablando del Alibaba Bernabéu..no? Aunque ponga Madrid..esta hablando del FCB!?🤔
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂jajajajaja jajajajaja https://t.co/YOSyKSI28g",Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71412929085141E+017",@sport Y el barca que haria sin Messi????? Ni rotaciones le pueden dar.,Miedo,0.8888888888888888,0.6566791510611736
2,"9,71412899540427E+017",Me ha gustado un vídeo de @YouTube (https://t.co/uwZhvI4GtG - EL DIRECTO EN EL QUE DjMaRiiO USÓ LA CAMISETA DEL BARÇA).,Felicidad,0.8888888888888888,0.6566791510611736
1,"9,71411206669001E+017","Se le viene Real Madrid, Barça o Bayern Munich y el tipo ya está sacando su paraguas de una vez..  Sabe mi tipo. https://t.co/7455Y4YA7d",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411129590264E+017","¡¡Le robaron al @Atleti!!

Se metieron a una tienda del @Metropolitano como si fuera película de acción 😱
https://t.co/oyx5r0Fq4S",Miedo,0.8888888888888888,0.533083645443196
1,"9,71411127447048E+017",@FCBarcelona El mejor del mundo👌😎,Felicidad,0.8888888888888888,0.533083645443196
1,"9,71411124972335E+017",@FutSinC Eso parece el barca ya,NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411095859671E+017","@alexcruzrod @johnhahumada @LuisOmarTapia Otro Madridista , a ver , en el Bayern hizo lo que no pudo Ancceloti , en el Barca ganó todo , y en el Citi con su mejor liga de la historia . Si solo fuera cuestión de dinero Emery habría eliminado al Madrid .",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71411023709262E+017",@NostradamusFCB @janescorrea @Cerdido_ A este Dios de este competicion quitas sus actuaciones contra el Bayern en el Bernabeu (2 goles en fdj y contra el Atleti 1 en fdj) y ves que en su carrera solo determino contra el Wolfsburg..,NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71412882440315E+017",@cofitin El Atleti? O Emery?. Los primeros esperando que tiren a puerta. El segundo estara sin equipo. O en el Almeria o Lorca.,NoEmocion,0.8888888888888888,0.6566791510611736
1,"9,71410933158416E+017","Los cuartos de final de esta champions van a estar bellos, tengo 4 opcionados al título Barça, Madrid, Bayern y City, pero ojo con Tottenham y Liverpool",Felicidad,0.8888888888888888,0.533083645443196
1,"9,71410913801617E+017",#Atleti #colchonero Estrellan un coche en la tienda del Wanda y la desvalijan https://t.co/e0j3jNEMAu,NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71412872877224E+017",@skooldaze_ entonces por qué lo llamas realmadridización? si como tú mismo reconoces es algo que el barca ha hecho igual históricamente,Sorpresa,0.8888888888888888,0.6566791510611736
1,"9,71410722327552E+017","Hace 17 años, Messi por primera vez se puso la del Barça https://t.co/ZjI27VAsm5 24/7 #Noticias #SLP https://t.co/NrpWwuB2By",NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71412870444585E+017","@abc_es Eso ha sido obra del Dúo que dirige al @atleti, al ver el fracaso en las ventas de las camisetas con el logo",Asco,0.8888888888888888,0.6566791510611736
1,"9,71410673963078E+017","@SeleccionArg 
#JavierMascherano sobre #Messi en @Sportia:
""Es el jugador más cerca de la excelencia ha estado en este deporte""
@TyCSports https://t.co/MqUNMaE6xJ",NoEmocion,0.8888888888888888,0.533083645443196
1,"9,71410599149261E+017","@garcijarvar y @scastle1977 no os da un poco de vergüenza que este señor sea del Atleti? a mi me pasa lo mismo con Roncero, periodistas... https://t.co/g94C4ofMXa",Asco,0.8888888888888888,0.533083645443196
2,"9,71412835552121E+017","⚽ El valler César Ferrando és el nou entrenador de @cfnucia. Anteriorment ha entrenat a @Atleti @AlbaceteBPSAD @Academia_VCF @GandiaCF i, com no, @UETavernes. Competirà contra altre ilustre valler que ocupa la banqueta del @SillaCF: Ximo Enguix. #ValldignaEsports https://t.co/AwmNQwDYuT",NoEmocion,0.8888888888888888,0.6566791510611736
1,"9,71410587832889E+017",@davogarsa @gabrielviveros les contaras algún día a tus nietos que viviste la era de este fenómeno! #messi https://t.co/dMNTIeu0DI,Felicidad,0.8888888888888888,0.533083645443196
2,"9,71412834616832E+017","EL DOMINGO VIAJAMOS para ver a nuestro @Atleti 

Salimos a las 12, ¿te quieres venir?

Cuenca -&gt; Madrid y plaza en el @Metropolitano 

¡Escríbenos hoy o mañana para apuntarte!

Mañana también vamos pero... ¡EL AUTOBÚS YA ESTÁ LLENO!

#AtletiLokomotiv",Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71412796159148E+017","@LuisOmarTapia @IkerCasillas @ChampionsLeague el casillas que siempre salía goleado por el Barça, de eso no te acuerdas pinche canoso",Cólera,0.8888888888888888,0.6566791510611736
2,"9,71412729041912E+017","@Seezzzy et KDB a dit ""Faites la meme contre le Barca"" mdrr",NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71412680555758E+017",@pblmrcn Jajajaja y eso que soy del Barça... pero 👌🏼,Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71412542403875E+017",MERCADO | Los tres jugadores del Barça que Mourinho pretende fichar en verano - https://t.co/neJanOZYMP https://t.co/KPZGQT2pAu,NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71412474451939E+017","¡OFICIAL!

#Juan #Cazares 🇪🇨 renueva con el #Atlético #Mineiro 🇧🇷 #FichajesYa 👁‍🗨

Mira la noticia completa aquí 👇
https://t.co/cGOGXtfchD",Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71412461285933E+017","La ""rajada"" de un ex objetivo del Barça sobre Emery y el jeque https://t.co/nd6aEvKL0N",Cólera,0.8888888888888888,0.6566791510611736
1,"9,71410507574989E+017",@santicanizares O siempre que cada jugador del Barça no tape los nuevos huecos de la barrera que dejen los jugadores del Atlético no?,NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71412457737437E+017","@LuisOmarTapia Y con él barca gano lo que quiso papi, salió del closet un madridista frustrado y anciano.",Cólera,0.8888888888888888,0.6566791510611736
2,"9,714123974697E+017","@jorgeshrug El barça siempre ha fichado caro y batido records (Maradona, Ronaldo etc) esto es normal cuando hay que revolucionar una plantilla. Lo que yo critico es haber destrozado la cantera y los Digne por 20, Gomes por 50 etc.",Tristeza,0.8888888888888888,0.6566791510611736
1,"9,71410500645945E+017","Qué maravilla que este chico tocado por Dios, juegue en el Barça! Toda la historia que ha hecho Leo y toda la que le falta! EL MEJOR DE LA HISTORIA! https://t.co/WwnQZBVNvX",Felicidad,0.8888888888888888,0.533083645443196
2,"9,71412251616924E+017","@AS_Manolete Usted habla de City, Barça, Juve o Tottenham que todavía no han conseguido su pase, y su soberbia considera que van a pasar los 4, que osado, usted es anti-madridista y eso es una enfermedad.",Asco,0.8888888888888888,0.6566791510611736
2,"9,71412178128556E+017",@AndresValenzGT jajaja cabal yo le voy al barça y juegan hasta la otra semana,NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71412143164797E+017","No soy Madridista, le voy al Barça (ojo y no es que soy el maaaas futbolero), pero entre meses de análisis y mi trabajo nuevo (que tiene una sección heavy de deportes) llegué a la conclusión (muy a mi pesar) de que si, Cristiano Ronaldo es el mejor jugador del mundo.",Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71412108968677E+017","@memedeportes Para que eso se cumpla, tiene que jugar en el Barça primero",NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71412095282696E+017","@sport Es en serio esto?  Hay que analizar un partido del Barsa sin Messi y uno del Madrid sin Cristiano,  el Madrid seguro funciona, el Barca se estanca.",Sorpresa,0.8888888888888888,0.6566791510611736
2,"9,71412044942598E+017","@ElGolazoDeGol @David74Sanchez @rodrigo_marciel @JaimeRodrigC Resulta que el partido lo perdió el PSG por la ausencia de Neymar,!!, si jugó en el partido devida y el Madrid ganó 3-1 ,...a no ser que no fue Neymar fue su hermana la que jugó...manda huevos , programa apesta antimadridimo !
...Dejar de falsedades y hablar del Barça y messi 👎",Cólera,0.8888888888888888,0.6566791510611736
2,"9,71411953297101E+017",Mucho Barça y femenino. Como me gusta aprender cosas nuevas. Moltes gràcies.🤩 Entrevista a Jordi Mestre.👉🏻 https://t.co/BM1nBcf9wM https://t.co/MaLoOhoSGZ,Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71411876524577E+017","@Univ_Deportivo @El_Universal_Mx Yo nomás veo q rompe y rompe records y aun así los medios “serios”, solo se la maman a Messi y al Barça, por que será??? 🤔🤔🤔🤑🤔",Cólera,0.8888888888888888,0.6566791510611736
2,"9,71411693598278E+017",@antimadridiota @_Moroncito_ Solo te falta decir que el Barça mereció ganar la Champions 😂,Felicidad,0.8888888888888888,0.6566791510611736
2,"9,71411688573538E+017","2.- Correspondencia de un náufrago. Jugamos todos o no juega nadie, por @ibenedettip / 3.- Las conmociones cerebrales en el fútbol, por @iLoles / 4.- Grandes maestros: Laureano Ruiz, el abuelo del Barça, por @martiperarnau https://t.co/i7rqS0ltsK",NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71411587201368E+017","EN VIVO: ""En la Barca de Pedro"", por la #933FM, sintonizarlo todos los miércoles de 11:00am a… https://t.co/1Qfmjbxm52",NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71411473120616E+017",Barça y Espanyol luchan por adelantarse en el palmarés de la Supercopa de Catalunya https://t.co/6cdgsOlx8k,NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71411404015141E+017",LO QUIERE FUERA https://t.co/AnRgAgianZ,Cólera,0.8888888888888888,0.6566791510611736
2,"9,71411360960533E+017","@darf_14 Ahora hay una campaña por defender a André de como si fuera el mismo Xavi. ¡Por favor! Que se largue. No es un jugador para el Barça. Eventualmente anotará, o le dará una asistencia a Messi. Pero seguro hay algo mejor por la mitad de lo que él costó, o echar mano de la Masía.",Asco,0.8888888888888888,0.6566791510611736
2,"9,71411312235467E+017","@ociregul @scastle1977 A mí no me da vergüenza que sea del Atleti, me da vergüenza ajena él... Pobre diablo",Asco,0.8888888888888888,0.6566791510611736
2,"9,71411302395662E+017","@SC_ESPN El partidazo que se mandó contra el Barça, y que casi clava ese gol de tiro libre y que Valdez le sacó",Sorpresa,0.8888888888888888,0.6566791510611736
2,"9,71411213862277E+017",Roban en la tienda oficial del @Atleti en el Metropolitano https://t.co/iwPXPA39LP vía @hoyextremadura,Tristeza,0.8888888888888888,0.6566791510611736
1,"9,71410494262272E+017",Las redes estallan contra @DaniAlvesD2 por una frase sobre el @PSG_inside https://t.co/m6xizliuy8 #FCBLive #FCB #Barca #UCL https://t.co/eKbSnNwnrr,Cólera,0.8888888888888888,0.533083645443196
2,"9,71411213392531E+017",( Atletico_md ) La brutal exhibición de Koke en el rondo del entrenamiento https://t.co/16wKDiElVd #Atleti,Sorpresa,0.8888888888888888,0.6566791510611736
2,"9,71411206669001E+017","Se le viene Real Madrid, Barça o Bayern Munich y el tipo ya está sacando su paraguas de una vez..  Sabe mi tipo. https://t.co/7455Y4YA7d",NoEmocion,0.8888888888888888,0.6566791510611736
2,"9,71411129590264E+017","¡¡Le robaron al @Atleti!!

Se metieron a una tienda del @Metropolitano como si fuera película de acción 😱
https://t.co/oyx5r0Fq4S",Sorpresa,0.8888888888888888,0.6566791510611736
2,"9,71411127447048E+017",@FCBarcelona El mejor del mundo👌😎,Felicidad,0.8888888888888888,0.6566791510611736
1,"9,71410357930652E+017",@Futbolman10 Leí en un portal BR que había paso reconocimiento médico si es problema  de dinero el Barça y sus errores negociando es algo lógico que Gremio te vaya a pedir parte del pago ahora para amarrar su negocio dejar tirado a un jugador que a dicho abiertamente que quiere ir al Barça,NoEmocion,0.8888888888888888,0.533083645443196
2,"9,71411124972335E+017",@FutSinC Eso parece el barca ya,NoEmocion,0.8888888888888888,0.6566791510611736
