User,id_str,Tweet,Info,Majority trust
20,"9,71412872877224E+017",@skooldaze_ entonces por qué lo llamas realmadridización? si como tú mismo reconoces es algo que el barca ha hecho igual históricamente,Neutro,0.056402439024390245
20,"9,71412870444585E+017","@abc_es Eso ha sido obra del Dúo que dirige al @atleti, al ver el fracaso en las ventas de las camisetas con el logo",Negativo,0.056402439024390245
20,"9,71412835552121E+017","⚽ El valler César Ferrando és el nou entrenador de @cfnucia. Anteriorment ha entrenat a @Atleti @AlbaceteBPSAD @Academia_VCF @GandiaCF i, com no, @UETavernes. Competirà contra altre ilustre valler que ocupa la banqueta del @SillaCF: Ximo Enguix. #ValldignaEsports https://t.co/AwmNQwDYuT",Neutro,0.056402439024390245
20,"9,71412834616832E+017","EL DOMINGO VIAJAMOS para ver a nuestro @Atleti 

Salimos a las 12, ¿te quieres venir?

Cuenca -&gt; Madrid y plaza en el @Metropolitano 

¡Escríbenos hoy o mañana para apuntarte!

Mañana también vamos pero... ¡EL AUTOBÚS YA ESTÁ LLENO!

#AtletiLokomotiv",Positivo,0.056402439024390245
20,"9,71412796159148E+017","@LuisOmarTapia @IkerCasillas @ChampionsLeague el casillas que siempre salía goleado por el Barça, de eso no te acuerdas pinche canoso",Negativo,0.056402439024390245
20,"9,71412729041912E+017","@Seezzzy et KDB a dit ""Faites la meme contre le Barca"" mdrr",Positivo,0.056402439024390245
20,"9,71412680555758E+017",@pblmrcn Jajajaja y eso que soy del Barça... pero 👌🏼,Positivo,0.056402439024390245
20,"9,71412542403875E+017",MERCADO | Los tres jugadores del Barça que Mourinho pretende fichar en verano - https://t.co/neJanOZYMP https://t.co/KPZGQT2pAu,Neutro,0.056402439024390245
20,"9,71412474451939E+017","¡OFICIAL!

#Juan #Cazares 🇪🇨 renueva con el #Atlético #Mineiro 🇧🇷 #FichajesYa 👁‍🗨

Mira la noticia completa aquí 👇
https://t.co/cGOGXtfchD",Neutro,0.056402439024390245
20,"9,71412461285933E+017","La ""rajada"" de un ex objetivo del Barça sobre Emery y el jeque https://t.co/nd6aEvKL0N",Negativo,0.056402439024390245
20,"9,71412457737437E+017","@LuisOmarTapia Y con él barca gano lo que quiso papi, salió del closet un madridista frustrado y anciano.",Negativo,0.056402439024390245
20,"9,714123974697E+017","@jorgeshrug El barça siempre ha fichado caro y batido records (Maradona, Ronaldo etc) esto es normal cuando hay que revolucionar una plantilla. Lo que yo critico es haber destrozado la cantera y los Digne por 20, Gomes por 50 etc.",Negativo,0.056402439024390245
20,"9,71412251616924E+017","@AS_Manolete Usted habla de City, Barça, Juve o Tottenham que todavía no han conseguido su pase, y su soberbia considera que van a pasar los 4, que osado, usted es anti-madridista y eso es una enfermedad.",Negativo,0.056402439024390245
20,"9,71412178128556E+017",@AndresValenzGT jajaja cabal yo le voy al barça y juegan hasta la otra semana,Positivo,0.056402439024390245
20,"9,71412143164797E+017","No soy Madridista, le voy al Barça (ojo y no es que soy el maaaas futbolero), pero entre meses de análisis y mi trabajo nuevo (que tiene una sección heavy de deportes) llegué a la conclusión (muy a mi pesar) de que si, Cristiano Ronaldo es el mejor jugador del mundo.",Positivo,0.056402439024390245
20,"9,71412108968677E+017","@memedeportes Para que eso se cumpla, tiene que jugar en el Barça primero",Neutro,0.056402439024390245
20,"9,71412095282696E+017","@sport Es en serio esto?  Hay que analizar un partido del Barsa sin Messi y uno del Madrid sin Cristiano,  el Madrid seguro funciona, el Barca se estanca.",Neutro,0.056402439024390245
20,"9,71412044942598E+017","@ElGolazoDeGol @David74Sanchez @rodrigo_marciel @JaimeRodrigC Resulta que el partido lo perdió el PSG por la ausencia de Neymar,!!, si jugó en el partido devida y el Madrid ganó 3-1 ,...a no ser que no fue Neymar fue su hermana la que jugó...manda huevos , programa apesta antimadridimo !
...Dejar de falsedades y hablar del Barça y messi 👎",Negativo,0.056402439024390245
20,"9,71411953297101E+017",Mucho Barça y femenino. Como me gusta aprender cosas nuevas. Moltes gràcies.🤩 Entrevista a Jordi Mestre.👉🏻 https://t.co/BM1nBcf9wM https://t.co/MaLoOhoSGZ,Positivo,0.056402439024390245
20,"9,71411876524577E+017","@Univ_Deportivo @El_Universal_Mx Yo nomás veo q rompe y rompe records y aun así los medios “serios”, solo se la maman a Messi y al Barça, por que será??? 🤔🤔🤔🤑🤔",Negativo,0.056402439024390245
20,"9,71411693598278E+017",@antimadridiota @_Moroncito_ Solo te falta decir que el Barça mereció ganar la Champions 😂,Negativo,0.056402439024390245
20,"9,71411688573538E+017","2.- Correspondencia de un náufrago. Jugamos todos o no juega nadie, por @ibenedettip / 3.- Las conmociones cerebrales en el fútbol, por @iLoles / 4.- Grandes maestros: Laureano Ruiz, el abuelo del Barça, por @martiperarnau https://t.co/i7rqS0ltsK",Neutro,0.056402439024390245
20,"9,71411587201368E+017","EN VIVO: ""En la Barca de Pedro"", por la #933FM, sintonizarlo todos los miércoles de 11:00am a… https://t.co/1Qfmjbxm52",Neutro,0.056402439024390245
20,"9,71411473120616E+017",Barça y Espanyol luchan por adelantarse en el palmarés de la Supercopa de Catalunya https://t.co/6cdgsOlx8k,Neutro,0.056402439024390245
20,"9,71411404015141E+017",LO QUIERE FUERA https://t.co/AnRgAgianZ,Negativo,0.056402439024390245
20,"9,71411360960533E+017","@darf_14 Ahora hay una campaña por defender a André de como si fuera el mismo Xavi. ¡Por favor! Que se largue. No es un jugador para el Barça. Eventualmente anotará, o le dará una asistencia a Messi. Pero seguro hay algo mejor por la mitad de lo que él costó, o echar mano de la Masía.",Negativo,0.056402439024390245
20,"9,71411312235467E+017","@ociregul @scastle1977 A mí no me da vergüenza que sea del Atleti, me da vergüenza ajena él... Pobre diablo",Negativo,0.056402439024390245
20,"9,71411302395662E+017","@SC_ESPN El partidazo que se mandó contra el Barça, y que casi clava ese gol de tiro libre y que Valdez le sacó",Positivo,0.056402439024390245
20,"9,71411213862277E+017",Roban en la tienda oficial del @Atleti en el Metropolitano https://t.co/iwPXPA39LP vía @hoyextremadura,Neutro,0.056402439024390245
20,"9,71411213392531E+017",( Atletico_md ) La brutal exhibición de Koke en el rondo del entrenamiento https://t.co/16wKDiElVd #Atleti,Positivo,0.056402439024390245
20,"9,71411206669001E+017","Se le viene Real Madrid, Barça o Bayern Munich y el tipo ya está sacando su paraguas de una vez..  Sabe mi tipo. https://t.co/7455Y4YA7d",Negativo,0.056402439024390245
20,"9,71411129590264E+017","¡¡Le robaron al @Atleti!!

Se metieron a una tienda del @Metropolitano como si fuera película de acción 😱
https://t.co/oyx5r0Fq4S",Negativo,0.056402439024390245
20,"9,71411127447048E+017",@FCBarcelona El mejor del mundo👌😎,Positivo,0.056402439024390245
20,"9,71411124972335E+017",@FutSinC Eso parece el barca ya,Neutro,0.056402439024390245
20,"9,71411095859671E+017","@alexcruzrod @johnhahumada @LuisOmarTapia Otro Madridista , a ver , en el Bayern hizo lo que no pudo Ancceloti , en el Barca ganó todo , y en el Citi con su mejor liga de la historia . Si solo fuera cuestión de dinero Emery habría eliminado al Madrid .",Negativo,0.056402439024390245
20,"9,71411023709262E+017",@NostradamusFCB @janescorrea @Cerdido_ A este Dios de este competicion quitas sus actuaciones contra el Bayern en el Bernabeu (2 goles en fdj y contra el Atleti 1 en fdj) y ves que en su carrera solo determino contra el Wolfsburg..,Negativo,0.056402439024390245
20,"9,71410933158416E+017","Los cuartos de final de esta champions van a estar bellos, tengo 4 opcionados al título Barça, Madrid, Bayern y City, pero ojo con Tottenham y Liverpool",Positivo,0.056402439024390245
20,"9,71410913801617E+017",#Atleti #colchonero Estrellan un coche en la tienda del Wanda y la desvalijan https://t.co/e0j3jNEMAu,Neutro,0.056402439024390245
20,"9,71410722327552E+017","Hace 17 años, Messi por primera vez se puso la del Barça https://t.co/ZjI27VAsm5 24/7 #Noticias #SLP https://t.co/NrpWwuB2By",Neutro,0.056402439024390245
20,"9,71410673963078E+017","@SeleccionArg 
#JavierMascherano sobre #Messi en @Sportia:
""Es el jugador más cerca de la excelencia ha estado en este deporte""
@TyCSports https://t.co/MqUNMaE6xJ",Positivo,0.056402439024390245
20,"9,71410599149261E+017","@garcijarvar y @scastle1977 no os da un poco de vergüenza que este señor sea del Atleti? a mi me pasa lo mismo con Roncero, periodistas... https://t.co/g94C4ofMXa",Negativo,0.056402439024390245
20,"9,71410587832889E+017",@davogarsa @gabrielviveros les contaras algún día a tus nietos que viviste la era de este fenómeno! #messi https://t.co/dMNTIeu0DI,Positivo,0.056402439024390245
20,"9,71410507574989E+017",@santicanizares O siempre que cada jugador del Barça no tape los nuevos huecos de la barrera que dejen los jugadores del Atlético no?,Negativo,0.056402439024390245
20,"9,71410500645945E+017","Qué maravilla que este chico tocado por Dios, juegue en el Barça! Toda la historia que ha hecho Leo y toda la que le falta! EL MEJOR DE LA HISTORIA! https://t.co/WwnQZBVNvX",Positivo,0.056402439024390245
20,"9,71410494262272E+017",Las redes estallan contra @DaniAlvesD2 por una frase sobre el @PSG_inside https://t.co/m6xizliuy8 #FCBLive #FCB #Barca #UCL https://t.co/eKbSnNwnrr,Neutro,0.056402439024390245
20,"9,71410357930652E+017",@Futbolman10 Leí en un portal BR que había paso reconocimiento médico si es problema  de dinero el Barça y sus errores negociando es algo lógico que Gremio te vaya a pedir parte del pago ahora para amarrar su negocio dejar tirado a un jugador que a dicho abiertamente que quiere ir al Barça,Negativo,0.056402439024390245
20,"9,7141034156444E+017",@putotrolaso @swivelFCB @LluisMascaro @sport Porqee el Barça regaló la liga en Septiembre y pudisteis gestionar la ventaja sin agobios XD,Positivo,0.056402439024390245
20,"9,71410341006541E+017","🏠 PSG: ⚽️
✈️ PSG: ⚽️⚽️
🏠 BVB: ⚽️
✈️ Apoel: ⚽️⚽️
✈️ Spurs: ⚽️
🏠 Spurs: ⚽️
✈️ BVB: ⚽️⚽️
🏠 Apoel: ⚽️⚽️
🏆 Juve: ⚽️⚽️
✈️ Atleti: ❌
🏠 Atleti: ⚽️⚽️⚽️
🏠 Bayern: ⚽️⚽️⚽️
✈️ Bayern: ⚽️⚽️ https://t.co/7hwegYqdj5",Neutro,0.056402439024390245
20,"9,71410287499891E+017",@bezares24 Y cada vez que preguntaba el Barça por Marquinhos pedían 70 kilos!! Que poca vergüenza 😂😂😂😂,Negativo,0.056402439024390245
20,"9,71410252460675E+017","@partidazocope @RodrigoFaez Y el Puta Barça, puta Cataluña o Messi subnormal que ?
Eso si se puede cantar no ????
A la mierda coño !!!!!",Negativo,0.056402439024390245
21,"9,71414330725069E+017",@AS_Manolete Y con el atleti podemos soñar otra vez? ese no lo has incluido en los miuras 😳😳😳😳😳😳😳😳😳😳😳😳,Neutro,0.08231707317073171
21,"9,71414177666478E+017",@eSports_Barca @MNDZPAU1 Md,Neutro,0.08231707317073171
21,"9,71414161606501E+017",Ahhhh claro que es del Atleti https://t.co/xm4PU8C9jl,Negativo,0.08231707317073171
21,"9,71414116270305E+017","Que venga Arthur me tiene más emocionado que cualquier otro fichaje que llegue, más que Griezmann. Es perfecto para nuestro juego más las ganas que tiene de jugar ya en el Barça 🔵🔴",Positivo,0.08231707317073171
21,"9,7141400299889E+017",Me ha gustado un vídeo de @YouTube (https://t.co/f52V3WNuX5 - Noche de emociones en la remontada histórica del Barça).,Positivo,0.08231707317073171
21,"9,71413947961299E+017",La 'rajada' de un ex objetivo del Barça sobre Emery y el jeque https://t.co/8oXS0aprS7,Negativo,0.08231707317073171
21,"9,71413939962528E+017","#Deportes ➡️ Hace 17 años, Messi por primera vez se puso la del Barça: El club blaugrana publicó un video muy especial para celebrar los primeros pasos de Lionel en la institución catalana Hace 17 años, Lionel Messi comenzaba a hacer de… https://t.co/xFHPdToMsd ⬅️ #Entérate https://t.co/kXksLJEK3i",Positivo,0.08231707317073171
21,"9,71413833544815E+017",@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona Si pagárais las deudas.....? Tendremos los Españoles aseguradas las pensiones. Viva España.,Negativo,0.08231707317073171
21,"9,7141371484185E+017",Gerard Piqué confirma la primera fuga sonada del Barça: está fuera https://t.co/coDRPeKc45,Negativo,0.08231707317073171
21,"9,71413713415746E+017","Sin embargo el balance de Ligas va ser 3-1 para el Barça, el torneo de la regularidad donde pesa más la plantilla que en Champions

Pero para poder seguir con la crítica, asumiendo el discurso de que solo cuenta la Champions

Pd: es súper responsable Paulinho de esos 4 años sí https://t.co/Bya3SxLjmj",Neutro,0.08231707317073171
21,"9,71413684244238E+017","@adrielarduino Yo soy del Barça, hinchaba por Neymar",Neutro,0.08231707317073171
21,"9,71413661624418E+017","Ya Dani Alves ve al Madrid y se caga encima el cabron, se lo ha clavao en el Barça, en la Juve y ahora en el PSG 😁",Negativo,0.08231707317073171
21,"9,71413599733342E+017","Nuestra prensa en lugar de ser la prensa del Barça, es la del PSG y el  Real Madrid, increíble, que les den por viento a los dos equipos y que  les vaya lo peor posible",Negativo,0.08231707317073171
21,"9,7141359458696E+017",@ALEX15vs @FCBarcelona_es @FCBarcelona Coño sin ampliar parecía un preso,Negativo,0.08231707317073171
21,"9,7141350514758E+017",@SirDave_ @babyidontneeddo @AstroAndaSuelto @As_TomasRoncero Y 2014? No hablemos de ayudas arbitrales que la famosa remonta del barça al psg telita co  2 penaltis que sólo vio el árbitro y lo 6 penaltis que no pito obrevo en stamford bridge ah no espera que eso no cuenta no? Cállate gilipollas!!!,Negativo,0.08231707317073171
21,"9,71413485421769E+017",re imaginaria su liga aguante el BARÇA hdp https://t.co/KuN22l7WUY,Negativo,0.08231707317073171
21,"9,71413377066119E+017","@elpezdeciudad Claro, no es jugador del Barça. Lo que hizo en Valencia y por lo que lo trajeron no lo puede mostrar porque no es su estilo y no se adaptó. Quizá en otro equipo como la Juventus se adapte. Lo defienden por ser del club, pero preferiría ver a Denis jugando en su lugar",Neutro,0.08231707317073171
21,"9,71413254458298E+017",@Todo_atleti mas vale que lo haga en los partidos que es donde vale,Negativo,0.08231707317073171
21,"9,71413169506832E+017","Desde la dirección hasta los actores el vídeo de The less i know the better está hecho por catalanes. Visca Barça, joder.",Positivo,0.08231707317073171
21,"9,71412899540427E+017",Me ha gustado un vídeo de @YouTube (https://t.co/uwZhvI4GtG - EL DIRECTO EN EL QUE DjMaRiiO USÓ LA CAMISETA DEL BARÇA).,Positivo,0.08231707317073171
21,"9,71412882440315E+017",@cofitin El Atleti? O Emery?. Los primeros esperando que tiren a puerta. El segundo estara sin equipo. O en el Almeria o Lorca.,Neutro,0.08231707317073171
21,"9,71412870444585E+017","@abc_es Eso ha sido obra del Dúo que dirige al @atleti, al ver el fracaso en las ventas de las camisetas con el logo",Negativo,0.08231707317073171
21,"9,71412929085141E+017",@sport Y el barca que haria sin Messi????? Ni rotaciones le pueden dar.,Negativo,0.08231707317073171
21,"9,71412872877224E+017",@skooldaze_ entonces por qué lo llamas realmadridización? si como tú mismo reconoces es algo que el barca ha hecho igual históricamente,Negativo,0.08231707317073171
21,"9,71412835552121E+017","⚽ El valler César Ferrando és el nou entrenador de @cfnucia. Anteriorment ha entrenat a @Atleti @AlbaceteBPSAD @Academia_VCF @GandiaCF i, com no, @UETavernes. Competirà contra altre ilustre valler que ocupa la banqueta del @SillaCF: Ximo Enguix. #ValldignaEsports https://t.co/AwmNQwDYuT",Neutro,0.08231707317073171
21,"9,71412834616832E+017","EL DOMINGO VIAJAMOS para ver a nuestro @Atleti 

Salimos a las 12, ¿te quieres venir?

Cuenca -&gt; Madrid y plaza en el @Metropolitano 

¡Escríbenos hoy o mañana para apuntarte!

Mañana también vamos pero... ¡EL AUTOBÚS YA ESTÁ LLENO!

#AtletiLokomotiv",Positivo,0.08231707317073171
21,"9,71412796159148E+017","@LuisOmarTapia @IkerCasillas @ChampionsLeague el casillas que siempre salía goleado por el Barça, de eso no te acuerdas pinche canoso",Negativo,0.08231707317073171
